Prow	Ppos	Dia_20	Gkva_10	Gkva_20	Hjd_20	Hjd_3	Host_10	Klyk_10	Klyk_20	Lev_3	Planta	Rad	Rak_10	Rak_20	Ruta	Sortnr	Vit_20	Vit_3	Origin	Trial
17	46	12.2	5	5	16.7	112	1	1	0	1	1	2	3	5	42	3	3	3	Finland	F627
17	47	9.7	1	5	15.7	102	1	1	2	1	2	2	2	5	42	3	3	3	Finland	F627
17	48	14.9	5	5	18.1	133	1	1	1	1	3	2	3	5	42	3	3	3	Finland	F627
17	49	15.4	1	5	17.7	104	2	1	0	1	4	2	2	5	42	3	3	3	Finland	F627
17	50	12.1	1	5	15.3	95	3	1	2	1	5	2	2	5	42	3	3	3	Finland	F627
18	46	10.6	5	5	16.1	101	1	1	0	1	1	3	3	5	42	3	3	3	Finland	F627
18	47	14.2	1	5	20	86	1	1	2	1	2	3	2	5	42	3	3	3	Finland	F627
18	48	NA	NA	NA	NA	NA	NA	NA	NA	0	3	3	NA	NA	42	3	0	0	Finland	F627
18	49	15.9	5	5	17.9	111	1	1	2	1	4	3	2	5	42	3	3	3	Finland	F627
18	50	NA	NA	NA	NA	58	NA	NA	NA	1	5	3	NA	NA	42	3	0	3	Finland	F627
19	46	16.6	5	5	20.3	108	2	1	0	1	1	4	2	5	42	3	3	3	Finland	F627
19	47	11.2	1	5	16.6	81	2	1	2	1	2	4	3	5	42	3	3	3	Finland	F627
19	48	16	9	5	18.7	101	2	1	0	1	3	4	4	5	42	3	3	3	Finland	F627
19	49	7	7	5	11.2	35	1	0	0	1	4	4	2	5	42	3	3	3	Finland	F627
19	50	7.7	1	5	9.9	57	1	0	2	1	5	4	3	5	42	3	3	3	Finland	F627
20	46	10.4	5	5	16.3	107	1	0	1	1	1	5	4	5	42	3	3	3	Finland	F627
20	47	13.4	5	5	16.3	125	1	2	2	1	2	5	4	5	42	3	3	3	Finland	F627
20	48	16.9	9	5	17.5	142	2	1	2	1	3	5	3	5	42	3	3	3	Finland	F627
20	49	10.5	1	5	13.4	67	1	1	1	1	4	5	4	5	42	3	3	3	Finland	F627
20	50	13.4	7	5	15.6	66	2	1	0	1	5	5	2	5	42	3	3	3	Finland	F627
6	51	7	9	5	8.7	106	1	0	0	1	1	1	2	5	43	6	3	3	Finland	F627
6	52	9.6	9	5	9.9	68	2	0	1	1	2	1	2	5	43	6	3	3	Finland	F627
6	53	6.6	7	5	11	99	1	0	1	1	3	1	1	5	43	6	3	3	Finland	F627
6	54	5.2	1	5	8.5	81	1	1	1	1	4	1	3	5	43	6	3	3	Finland	F627
6	55	14.3	5	5	13.4	7	2	1	2	1	5	1	3	5	43	6	3	3	Finland	F627
7	51	NA	7	NA	NA	84	1	1	NA	1	1	2	2	NA	43	6	0	3	Finland	F627
7	52	5.2	1	5	8.7	60	2	1	2	1	2	2	3	5	43	6	3	3	Finland	F627
7	53	9.4	7	5	10.4	82	1	2	1	1	3	2	3	5	43	6	3	3	Finland	F627
7	54	11.6	5	5	11.9	85	1	1	0	1	4	2	2	5	43	6	3	3	Finland	F627
7	55	10.8	7	5	13.7	56	1	1	0	1	5	2	2	5	43	6	3	3	Finland	F627
8	51	5.2	1	5	7.4	62	1	0	0	1	1	3	2	5	43	6	3	3	Finland	F627
8	52	6.5	7	5	8.3	90	1	1	0	1	2	3	4	5	43	6	3	3	Finland	F627
8	53	NA	1	NA	NA	62	1	1	NA	1	3	3	4	NA	43	6	0	3	Finland	F627
8	54	7.8	1	5	10.8	76	1	0	1	1	4	3	2	5	43	6	3	3	Finland	F627
8	55	3	7	5	7	NA	1	0	2	0	5	3	1	5	43	6	3	0	Finland	F627
9	51	NA	NA	NA	NA	54	NA	NA	NA	1	1	4	NA	NA	43	6	0	2	Finland	F627
9	52	5.5	7	5	7.6	52	1	1	0	1	2	4	2	5	43	6	3	3	Finland	F627
9	53	12.2	1	5	11.8	71	2	1	0	1	3	4	4	5	43	6	3	3	Finland	F627
9	54	9.1	7	5	11.4	73	1	2	2	1	4	4	3	5	43	6	3	3	Finland	F627
9	55	10.7	5	5	12.2	57	1	0	0	1	5	4	2	5	43	6	3	3	Finland	F627
10	51	3.7	7	5	5.5	73	1	0	1	1	1	5	2	5	43	6	3	3	Finland	F627
10	52	NA	1	NA	NA	54	1	1	NA	1	2	5	2	NA	43	6	0	3	Finland	F627
10	53	6.9	1	5	9.8	45	1	2	3	1	3	5	5	5	43	6	3	3	Finland	F627
10	54	3.1	1	5	5.8	46	1	1	1	1	4	5	3	5	43	6	3	2	Finland	F627
10	55	8.8	7	5	10.3	59	2	0	0	1	5	5	2	5	43	6	3	3	Finland	F627
11	51	6.4	7	5	8.6	77	2	1	1	1	1	1	2	5	44	8	3	3	Sweden	F627
11	52	6.3	1	5	8.1	59	1	0	0	1	2	1	1	5	44	8	3	3	Sweden	F627
11	53	11.3	1	5	14.1	62	1	1	1	1	3	1	2	5	44	8	3	3	Sweden	F627
11	54	5.9	7	5	8.5	45	1	2	1	1	4	1	4	5	44	8	3	3	Sweden	F627
11	55	13.9	9	5	14.1	74	2	1	1	1	5	1	2	5	44	8	3	3	Sweden	F627
12	51	13	1	5	15	71	2	0	0	1	1	2	1	7	44	8	3	3	Sweden	F627
12	52	10.4	1	5	12.1	95	1	0	0	1	2	2	2	5	44	8	3	3	Sweden	F627
12	53	4.2	1	5	8.2	70	1	0	0	1	3	2	3	5	44	8	3	3	Sweden	F627
12	54	NA	1	NA	NA	46	1	0	NA	1	4	2	3	NA	44	8	0	3	Sweden	F627
12	55	7.6	1	5	10.3	71	1	1	2	1	5	2	3	5	44	8	3	3	Sweden	F627
13	51	NA	1	NA	NA	57	1	0	NA	1	1	3	3	NA	44	8	0	3	Sweden	F627
13	52	10.5	1	5	13.2	65	1	1	0	1	2	3	2	5	44	8	3	3	Sweden	F627
13	53	NA	7	NA	NA	58	1	1	NA	1	3	3	4	NA	44	8	0	3	Sweden	F627
13	54	16.8	5	5	16	70	2	0	1	1	4	3	1	5	44	8	3	3	Sweden	F627
13	55	6.2	1	5	8.3	45	1	1	1	1	5	3	4	5	44	8	3	3	Sweden	F627
14	51	8.9	7	5	12.1	76	1	2	3	1	1	4	4	5	44	8	3	3	Sweden	F627
14	52	11.5	1	5	13.8	78	1	1	2	1	2	4	2	5	44	8	3	3	Sweden	F627
14	53	6.2	5	5	9.9	42	2	1	4	1	3	4	4	5	44	8	3	3	Sweden	F627
14	54	9.1	1	5	14.5	47	1	1	3	1	4	4	4	5	44	8	3	3	Sweden	F627
14	55	15.2	5	5	15	77	1	1	1	1	5	4	3	5	44	8	3	3	Sweden	F627
15	51	NA	1	NA	NA	72	1	1	NA	1	1	5	2	NA	44	8	0	3	Sweden	F627
15	52	9	1	5	13.2	75	1	1	1	1	2	5	3	5	44	8	3	3	Sweden	F627
15	53	12.2	1	5	14.6	61	2	1	2	1	3	5	2	5	44	8	3	3	Sweden	F627
15	54	8.1	5	5	11.5	81	1	0	2	1	4	5	3	5	44	8	2	3	Sweden	F627
15	55	NA	NA	NA	NA	NA	NA	NA	NA	0	5	5	NA	NA	44	8	0	0	Sweden	F627
1	1	14.5	5	5	17.6	113	2	0	0	1	1	1	2	5	1	2	3	3	Finland	F628
1	2	16.2	5	5	17.7	137	3	1	0	1	2	1	3	5	1	2	3	3	Finland	F628
1	3	13.5	5	5	17.8	129	4	0	0	1	3	1	3	5	1	2	3	3	Finland	F628
1	4	14.5	5	5	17.7	148	4	0	1	1	4	1	2	5	1	2	3	3	Finland	F628
1	5	17.1	5	5	19.4	156	4	0	1	1	5	1	3	5	1	2	3	3	Finland	F628
2	1	15.9	5	5	18.3	156	2	0	0	1	1	2	3	5	1	2	3	3	Finland	F628
2	2	11.5	5	5	16.8	124	4	2	1	1	2	2	2	5	1	2	3	3	Finland	F628
2	3	11.1	7	5	16.9	129	3	1	0	1	3	2	2	5	1	2	3	3	Finland	F628
2	4	14.7	5	5	18.8	147	4	0	0	1	4	2	2	5	1	2	3	3	Finland	F628
2	5	14.8	5	5	18.8	140	4	0	0	1	5	2	2	5	1	2	3	3	Finland	F628
3	1	13.3	5	5	17.8	131	3	2	1	1	1	3	3	5	1	2	3	3	Finland	F628
3	2	14.4	3	5	19.6	180	2	1	0	1	2	3	4	5	1	2	3	3	Finland	F628
3	3	12.4	7	5	18.4	132	3	0	0	1	3	3	2	5	1	2	3	3	Finland	F628
3	4	NA	NA	NA	NA	NA	NA	NA	NA	0	4	3	NA	NA	1	2	0	0	Finland	F628
3	5	17.7	5	5	18.4	116	3	0	0	1	5	3	3	5	1	2	3	3	Finland	F628
4	1	12.6	5	5	16.5	105	4	0	0	1	1	4	2	5	1	2	3	3	Finland	F628
4	2	NA	NA	NA	NA	NA	NA	NA	NA	0	2	4	NA	NA	1	2	0	0	Finland	F628
4	3	11.4	5	5	17.9	160	3	0	1	1	3	4	3	5	1	2	3	3	Finland	F628
4	4	9.1	3	5	11.3	133	2	1	3	1	4	4	4	5	1	2	3	3	Finland	F628
4	5	12.7	5	5	16.9	126	1	1	0	1	5	4	3	5	1	2	3	3	Finland	F628
5	1	13.1	5	5	18.2	98	2	0	0	1	1	5	3	5	1	2	3	3	Finland	F628
5	2	13.3	3	5	18.4	145	2	1	0	1	2	5	3	5	1	2	3	3	Finland	F628
5	3	15.1	5	5	18.7	165	3	0	1	1	3	5	3	5	1	2	3	3	Finland	F628
5	4	9.5	3	5	16.7	100	4	0	0	1	4	5	3	5	1	2	3	3	Finland	F628
5	5	11.8	5	5	16.3	126	3	0	0	1	5	5	3	5	1	2	3	3	Finland	F628
6	1	NA	NA	NA	NA	115	NA	NA	NA	1	1	1	NA	NA	2	3	0	3	Finland	F628
6	2	14.5	5	5	17.7	128	3	0	0	1	2	1	2	5	2	3	3	3	Finland	F628
6	3	8.5	5	5	15.5	90	4	1	1	1	3	1	3	5	2	3	3	3	Finland	F628
6	4	10.5	5	5	18.2	129	4	0	0	1	4	1	3	5	2	3	3	3	Finland	F628
6	5	12.8	5	5	17.4	142	4	1	1	1	5	1	3	5	2	3	3	3	Finland	F628
7	1	3.2	5	5	8.1	97	5	1	1	1	1	2	3	5	2	3	2	3	Finland	F628
7	2	7.4	3	5	13.8	136	4	0	0	1	2	2	3	5	2	3	3	3	Finland	F628
7	3	9.1	5	5	15.1	113	5	0	0	1	3	2	4	5	2	3	3	3	Finland	F628
7	4	11	5	5	16.7	168	4	0	0	1	4	2	3	5	2	3	3	3	Finland	F628
7	5	12	5	5	17.5	104	4	0	0	1	5	2	2	5	2	3	3	3	Finland	F628
8	1	11.2	3	5	16.7	97	4	0	0	1	1	3	4	5	2	3	3	3	Finland	F628
8	2	11.5	5	5	16.4	95	4	1	1	1	2	3	3	5	2	3	3	3	Finland	F628
8	3	4.2	5	5	8.7	92	3	0	0	1	3	3	3	5	2	3	3	3	Finland	F628
8	4	11.1	5	5	17.7	126	3	0	0	1	4	3	3	5	2	3	3	3	Finland	F628
8	5	9.8	5	5	16.6	85	5	1	0	1	5	3	3	5	2	3	3	3	Finland	F628
9	1	11.9	5	5	17.3	124	4	0	0	1	1	4	3	5	2	3	3	3	Finland	F628
9	2	NA	5	NA	NA	73	1	0	NA	1	2	4	4	NA	2	3	0	3	Finland	F628
9	3	11.5	5	5	16.8	125	5	0	0	1	3	4	3	5	2	3	3	3	Finland	F628
9	4	16.9	3	5	19.1	155	5	0	0	1	4	4	3	5	2	3	3	3	Finland	F628
9	5	14	3	5	18.9	132	5	0	0	1	5	4	4	5	2	3	3	3	Finland	F628
10	1	11.8	5	5	15.8	115	4	1	0	1	1	5	4	5	2	3	3	3	Finland	F628
10	2	8.6	5	5	13.9	136	4	0	0	1	2	5	3	5	2	3	3	3	Finland	F628
10	3	2.2	5	5	5	67	5	0	0	1	3	5	3	5	2	3	1	3	Finland	F628
10	4	NA	5	NA	NA	106	4	0	NA	1	4	5	3	NA	2	3	0	3	Finland	F628
10	5	NA	5	NA	NA	128	5	0	NA	1	5	5	3	NA	2	3	0	3	Finland	F628
11	1	12.6	5	5	17.3	146	3	0	0	1	1	1	3	5	3	1	3	3	Finland	F628
11	2	9.2	5	5	16.6	129	5	1	1	1	2	1	4	5	3	1	3	3	Finland	F628
11	3	15.7	5	5	19.1	163	5	0	0	1	3	1	3	5	3	1	3	3	Finland	F628
11	4	11.8	5	5	17.7	154	3	1	1	1	4	1	3	5	3	1	3	3	Finland	F628
11	5	9.5	5	5	16.1	106	4	0	0	1	5	1	3	5	3	1	3	3	Finland	F628
12	1	9.1	3	5	14.8	122	3	0	0	1	1	2	3	5	3	1	3	3	Finland	F628
12	2	15.6	5	5	17.2	166	4	0	1	1	2	2	3	5	3	1	3	3	Finland	F628
12	3	13	5	5	18.2	145	3	0	0	1	3	2	3	5	3	1	3	3	Finland	F628
12	4	13.2	7	5	17.9	150	2	0	0	1	4	2	2	5	3	1	3	3	Finland	F628
12	5	16.8	5	5	18.2	153	2	0	0	1	5	2	3	5	3	1	3	3	Finland	F628
13	1	12.4	3	5	16.4	127	3	0	0	1	1	3	4	5	3	1	3	3	Finland	F628
13	2	10.5	5	5	15.6	107	5	1	1	1	2	3	2	5	3	1	3	3	Finland	F628
13	3	12.4	5	5	16.3	118	3	1	2	1	3	3	3	5	3	1	3	3	Finland	F628
13	4	11.6	3	5	16.1	168	4	1	1	1	4	3	5	4	3	1	3	3	Finland	F628
13	5	14.2	5	5	17	125	4	0	0	1	5	3	3	5	3	1	3	3	Finland	F628
14	1	10.1	5	5	14.7	96	5	1	0	1	1	4	3	5	3	1	3	3	Finland	F628
14	2	11.3	5	5	15.5	94	5	1	1	1	2	4	3	5	3	1	3	3	Finland	F628
14	3	12.7	5	5	17.3	161	3	0	0	1	3	4	3	5	3	1	3	3	Finland	F628
14	4	12	5	5	17.3	114	3	0	0	1	4	4	2	5	3	1	3	3	Finland	F628
14	5	5.9	5	5	11.4	90	4	0	0	1	5	4	3	5	3	1	3	3	Finland	F628
15	1	11.3	5	5	15.4	112	5	0	0	1	1	5	3	5	3	1	3	3	Finland	F628
15	2	NA	NA	NA	NA	NA	NA	NA	NA	0	2	5	NA	NA	3	1	0	0	Finland	F628
15	3	13.7	5	5	15.3	117	5	0	0	1	3	5	3	5	3	1	3	3	Finland	F628
15	4	10.6	5	5	14.8	77	4	0	0	1	4	5	4	5	3	1	3	3	Finland	F628
15	5	6.4	5	5	12.4	67	4	0	0	1	5	5	5	5	3	1	3	3	Finland	F628
16	1	NA	5	NA	NA	107	4	1	NA	1	1	1	4	NA	4	9	0	3	Sweden	F628
16	2	6.7	5	5	11.6	105	4	0	0	1	2	1	3	5	4	9	3	3	Sweden	F628
16	3	NA	9	NA	NA	75	1	0	NA	1	3	1	3	NA	4	9	0	3	Sweden	F628
16	4	NA	9	NA	NA	103	1	0	NA	1	4	1	3	NA	4	9	0	3	Sweden	F628
16	5	8.6	5	5	13.7	129	4	0	0	1	5	1	3	5	4	9	3	3	Sweden	F628
17	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	2	NA	NA	4	9	0	0	Sweden	F628
17	2	11.5	7	5	14.9	99	1	0	0	1	2	2	3	5	4	9	3	3	Sweden	F628
17	3	4.9	7	5	11.1	98	5	0	0	1	3	2	3	5	4	9	2	3	Sweden	F628
17	4	NA	7	NA	NA	92	4	0	NA	1	4	2	3	NA	4	9	0	3	Sweden	F628
17	5	8.7	5	5	14.8	94	5	0	0	1	5	2	4	5	4	9	3	3	Sweden	F628
18	1	4.9	7	5	8.8	80	4	0	0	1	1	3	3	5	4	9	2	3	Sweden	F628
18	2	11.2	5	5	15.4	90	5	0	0	1	2	3	3	5	4	9	3	3	Sweden	F628
18	3	10.9	5	5	13.6	107	5	0	1	1	3	3	3	5	4	9	3	3	Sweden	F628
18	4	NA	7	NA	NA	78	4	1	NA	1	4	3	4	NA	4	9	0	3	Sweden	F628
18	5	10.7	5	5	14.1	135	5	0	1	1	5	3	3	5	4	9	3	3	Sweden	F628
19	1	4.5	7	5	7.7	91	3	1	0	1	1	4	4	5	4	9	3	3	Sweden	F628
19	2	4.6	3	5	8.9	96	4	2	2	1	2	4	4	5	4	9	2	3	Sweden	F628
19	3	9.1	5	5	14.1	94	4	0	0	1	3	4	3	5	4	9	3	3	Sweden	F628
19	4	9.3	3	5	12.3	103	2	0	2	1	4	4	4	5	4	15	3	3	Sweden	F628
19	5	11.2	5	5	15.1	130	3	0	1	1	5	4	3	5	4	15	3	3	Sweden	F628
20	1	8	5	5	12.2	122	3	0	0	1	1	5	4	5	4	15	3	3	Sweden	F628
20	2	6.8	5	5	9.6	108	4	1	2	1	2	5	4	5	4	15	3	3	Sweden	F628
20	3	1.2	5	5	3.5	81	4	1	0	1	3	5	4	5	4	15	2	3	Sweden	F628
20	4	7.3	5	5	11.8	75	2	1	2	1	4	5	3	5	4	15	3	3	Sweden	F628
20	5	6.8	5	5	10.1	80	4	0	0	1	5	5	3	5	4	15	3	3	Sweden	F628
1	6	12.8	5	5	15.5	132	4	0	1	1	1	1	3	5	5	9	3	3	Sweden	F628
1	7	14.6	7	5	16.6	113	4	0	0	1	2	1	1	5	5	9	3	3	Sweden	F628
1	8	12.2	7	5	17.1	127	3	0	0	1	3	1	1	5	5	9	3	3	Sweden	F628
1	9	15.4	5	5	17.9	165	3	0	0	1	4	1	2	5	5	9	3	3	Sweden	F628
1	10	NA	NA	NA	NA	NA	NA	NA	NA	0	5	1	NA	NA	5	9	0	0	Sweden	F628
2	6	10.3	5	5	14.4	96	4	0	0	1	1	2	3	5	5	9	3	3	Sweden	F628
2	7	8.7	5	5	13.5	127	4	1	1	1	2	2	3	5	5	9	3	3	Sweden	F628
2	8	9.8	5	5	16.9	112	4	1	1	1	3	2	2	5	5	9	3	3	Sweden	F628
2	9	17.4	7	5	18.7	148	2	0	0	1	4	2	1	5	5	9	3	3	Sweden	F628
2	10	NA	NA	NA	NA	NA	NA	NA	NA	0	5	2	NA	NA	5	9	0	0	Sweden	F628
3	6	16.7	5	5	18.2	187	3	1	0	1	1	3	4	5	5	9	3	3	Sweden	F628
3	7	NA	NA	NA	NA	NA	NA	NA	NA	0	2	3	NA	NA	5	9	0	0	Sweden	F628
3	8	NA	5	NA	NA	107	1	1	NA	1	3	3	4	NA	5	9	0	3	Sweden	F628
3	9	13.5	5	5	17.2	118	2	0	0	1	4	3	2	5	5	9	3	3	Sweden	F628
3	10	12.3	5	5	16.7	135	3	1	1	1	5	3	3	5	5	9	3	3	Sweden	F628
4	6	11.2	7	5	16.9	114	1	1	1	1	1	4	3	5	5	9	3	3	Sweden	F628
4	7	15	5	5	16.7	141	2	0	0	1	2	4	2	5	5	9	3	3	Sweden	F628
4	8	7.5	3	5	12.9	49	3	1	2	1	3	4	4	5	5	9	3	3	Sweden	F628
4	9	NA	5	NA	NA	98	2	1	NA	1	4	4	4	NA	5	9	0	3	Sweden	F628
4	10	13.2	5	5	17.1	128	3	1	2	1	5	4	3	5	5	15	3	3	Sweden	F628
5	6	NA	NA	NA	NA	NA	NA	NA	NA	0	1	5	NA	NA	5	15	0	0	Sweden	F628
5	7	8.9	5	5	13.4	71	3	1	1	1	2	5	3	5	5	15	3	3	Sweden	F628
5	8	9.6	5	5	14.4	124	3	0	1	1	3	5	3	5	5	15	3	3	Sweden	F628
5	9	12.3	5	5	16.5	117	3	1	2	1	4	5	3	5	5	15	3	3	Sweden	F628
5	10	16.9	5	5	17.9	125	3	0	0	1	5	5	4	5	5	15	3	3	Sweden	F628
6	6	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	NA	NA	6	139	0	0	Sweden	F628
6	7	5.4	5	5	10.2	121	1	0	1	1	2	1	3	5	6	139	2	3	Sweden	F628
6	8	15	7	5	17.9	165	2	0	0	1	3	1	2	5	6	139	3	3	Sweden	F628
6	9	6.8	5	5	11	65	3	0	1	1	4	1	3	5	6	136	3	3	Sweden	F628
6	10	NA	3	NA	NA	88	1	1	NA	1	5	1	4	NA	6	130	0	3	Sweden	F628
7	6	6.5	5	5	11.8	104	1	0	1	1	1	2	3	5	6	137	3	3	Sweden	F628
7	7	9.1	5	5	15	112	1	0	1	1	2	2	3	5	6	137	3	3	Sweden	F628
7	8	9.8	7	5	14.5	115	1	0	0	1	3	2	3	5	6	130	3	3	Sweden	F628
7	9	NA	5	NA	NA	62	1	1	NA	1	4	2	4	NA	6	135	0	3	Sweden	F628
7	10	8	5	5	13.7	114	1	0	2	1	5	2	3	5	6	138	3	3	Sweden	F628
8	6	5.5	5	5	9.3	116	1	0	0	1	1	3	3	5	6	138	3	3	Sweden	F628
8	7	16	5	5	17.6	166	2	1	2	1	2	3	3	5	6	135	3	3	Sweden	F628
8	8	6.6	5	5	11.7	141	1	1	2	1	3	3	4	5	6	137	3	3	Sweden	F628
8	9	9.5	5	5	15.5	113	1	0	1	1	4	3	3	5	6	136	3	3	Sweden	F628
8	10	7.1	9	5	11	110	1	0	1	1	5	3	3	5	6	130	3	3	Sweden	F628
9	6	NA	9	NA	NA	79	1	0	NA	1	1	4	4	NA	6	136	0	3	Sweden	F628
9	7	NA	5	NA	NA	86	1	0	NA	1	2	4	3	NA	6	134	0	3	Sweden	F628
9	8	12.9	5	5	17	155	1	1	0	1	3	4	3	5	6	134	3	3	Sweden	F628
9	9	NA	5	NA	NA	77	1	0	NA	1	4	4	3	NA	6	135	0	3	Sweden	F628
9	10	7.1	7	5	13.5	130	1	0	2	1	5	4	3	5	6	132	3	3	Sweden	F628
10	6	NA	NA	NA	NA	82	NA	NA	NA	1	1	5	NA	NA	6	133	0	3	Sweden	F628
10	7	4.5	5	5	9.9	96	1	1	0	1	2	5	3	5	6	133	2	3	Sweden	F628
10	8	6.3	7	5	13.2	120	1	0	2	1	3	5	3	5	6	131	3	3	Sweden	F628
10	9	4.5	5	5	9.6	87	1	1	3	1	4	5	4	5	6	131	2	3	Sweden	F628
10	10	5.4	7	5	9.5	91	1	1	3	1	5	5	4	5	6	134	1	3	Sweden	F628
11	6	10.8	3	5	14.1	130	3	1	3	1	1	1	3	5	7	6	3	3	Finland	F628
11	7	8.4	7	5	14.1	111	3	0	0	1	2	1	3	5	7	6	3	3	Finland	F628
11	8	11.9	5	5	17.1	136	3	0	1	1	3	1	3	5	7	6	3	3	Finland	F628
11	9	5.9	5	5	13.2	106	2	0	2	1	4	1	2	5	7	6	3	3	Finland	F628
11	10	12.7	5	5	15.2	115	3	0	0	1	5	1	4	5	7	6	3	3	Finland	F628
12	6	10.2	5	5	14.9	139	3	0	1	1	1	2	2	5	7	6	3	3	Finland	F628
12	7	13	7	5	17.4	162	2	1	0	1	2	2	2	5	7	6	3	3	Finland	F628
12	8	5.6	5	5	10.2	87	4	0	0	1	3	2	3	5	7	6	3	3	Finland	F628
12	9	NA	5	NA	NA	110	3	0	NA	1	4	2	4	NA	7	6	0	3	Finland	F628
12	10	10.8	5	5	16.3	103	4	0	0	1	5	2	3	5	7	6	3	3	Finland	F628
13	6	7.3	5	5	13.8	98	2	0	0	1	1	3	4	5	7	6	3	3	Finland	F628
13	7	NA	5	NA	NA	105	4	0	NA	1	2	3	3	NA	7	6	0	3	Finland	F628
13	8	11.8	5	5	17.8	118	4	0	2	1	3	3	4	5	7	6	2	3	Finland	F628
13	9	NA	5	NA	NA	107	4	0	NA	1	4	3	3	NA	7	6	0	3	Finland	F628
13	10	9.4	5	5	15.3	145	3	0	1	1	5	3	4	3	7	6	3	3	Finland	F628
14	6	NA	7	NA	NA	96	5	0	NA	1	1	4	3	NA	7	6	0	3	Finland	F628
14	7	16.5	5	5	18	167	4	0	0	1	2	4	3	5	7	6	3	3	Finland	F628
14	8	8.4	7	5	14.5	114	5	0	0	1	3	4	3	5	7	6	3	3	Finland	F628
14	9	10.8	7	5	15.1	112	3	0	0	1	4	4	2	5	7	6	3	3	Finland	F628
14	10	NA	5	NA	NA	97	3	1	NA	1	5	4	3	NA	7	6	0	3	Finland	F628
15	6	10.4	5	5	15	86	5	0	0	1	1	5	2	5	7	6	3	3	Finland	F628
15	7	6	7	5	11.6	80	5	0	0	1	2	5	2	5	7	6	3	3	Finland	F628
15	8	NA	NA	NA	NA	NA	NA	NA	NA	0	3	5	NA	NA	7	6	0	0	Finland	F628
15	9	NA	NA	NA	NA	92	NA	NA	NA	1	4	5	NA	NA	7	6	0	3	Finland	F628
15	10	9.5	5	5	15.4	100	4	0	2	1	5	5	4	5	7	6	3	3	Finland	F628
16	6	1.8	NA	5	3.5	68	1	NA	0	1	1	1	NA	5	8	15	1	3	Sweden	F628
16	7	NA	NA	NA	NA	58	NA	NA	NA	1	2	1	NA	NA	8	15	0	3	Sweden	F628
16	8	4.8	5	5	10.6	105	2	1	0	1	3	1	3	5	8	15	2	3	Sweden	F628
16	9	NA	NA	NA	NA	104	1	NA	NA	1	4	1	NA	NA	8	15	0	3	Sweden	F628
16	10	NA	5	NA	NA	99	1	0	NA	1	5	1	5	NA	8	15	0	3	Sweden	F628
17	6	NA	NA	NA	NA	90	1	NA	NA	1	1	2	NA	NA	8	15	0	3	Sweden	F628
17	7	5.2	7	5	10.5	103	3	0	0	1	2	2	4	5	8	15	2	3	Sweden	F628
17	8	NA	NA	NA	NA	105	1	NA	NA	1	3	2	NA	NA	8	15	0	3	Sweden	F628
17	9	NA	NA	NA	NA	90	NA	NA	NA	1	4	2	NA	NA	8	15	0	3	Sweden	F628
17	10	NA	5	NA	NA	119	1	0	NA	1	5	2	4	NA	8	15	0	3	Sweden	F628
18	6	8.5	5	5	12.8	140	3	0	1	1	1	3	3	3	8	15	3	3	Sweden	F628
18	7	NA	7	NA	NA	84	3	0	NA	1	2	3	3	NA	8	15	0	3	Sweden	F628
18	8	11.4	5	5	14.8	125	3	1	1	1	3	3	4	5	8	15	3	3	Sweden	F628
18	9	3.4	5	5	4.8	71	1	1	2	1	4	3	4	5	8	15	2	3	Sweden	F628
18	10	NA	NA	NA	NA	97	1	NA	NA	1	5	3	NA	NA	8	15	0	3	Sweden	F628
19	6	NA	5	NA	NA	88	1	1	NA	1	1	4	4	NA	8	15	0	3	Sweden	F628
19	7	9.8	5	5	13	110	3	0	2	1	2	4	3	3	8	15	3	3	Sweden	F628
19	8	11	5	5	15.4	101	3	0	0	1	3	4	4	5	8	15	3	3	Sweden	F628
19	9	NA	3	NA	NA	91	1	2	NA	1	4	4	4	NA	8	15	0	3	Sweden	F628
19	10	7.6	5	5	16	136	2	1	2	1	5	4	3	5	8	15	2	3	Sweden	F628
20	6	6.4	5	5	10.7	93	4	1	2	1	1	5	4	5	8	15	3	3	Sweden	F628
20	7	5.6	7	5	10.8	77	3	0	1	1	2	5	3	5	8	15	3	3	Sweden	F628
20	8	4.5	5	5	9.8	62	1	1	2	1	3	5	3	5	8	15	2	3	Sweden	F628
20	9	4.3	7	5	7.5	82	3	1	7	1	4	5	3	5	8	15	3	3	Sweden	F628
20	10	5.4	3	5	9.5	138	2	1	3	1	5	5	4	5	8	15	2	3	Sweden	F628
1	11	15	3	5	17.7	116	2	0	1	1	1	1	2	5	9	5	3	3	Finland	F628
1	12	14.9	5	5	18.5	94	3	0	0	1	2	1	3	5	9	5	3	3	Finland	F628
1	13	6.6	7	5	14.6	58	1	0	0	1	3	1	3	5	9	5	3	3	Finland	F628
1	14	11.9	7	5	17.7	96	3	0	0	1	4	1	3	5	9	5	3	3	Finland	F628
1	15	10.3	5	5	17.8	114	2	0	0	1	5	1	3	5	9	5	3	3	Finland	F628
2	11	14.2	5	5	17.3	113	4	1	0	1	1	2	4	5	9	5	3	3	Finland	F628
2	12	11.8	5	5	16.2	92	3	0	0	1	2	2	2	5	9	5	3	3	Finland	F628
2	13	11.4	7	5	15.9	126	3	0	0	1	3	2	2	5	9	5	3	3	Finland	F628
